Gene.Symbol;BH.Q;ADJ.P;PER;LAG;AMP;ZT0_FPKM;ZT3_FPKM;ZT6_FPKM;ZT9_FPKM;ZT12_FPKM;ZT15_FPKM;ZT18_FPKM;ZT21_FPKM;ZT24_FPKM;ZT27_FPKM;ZT30_FPKM;ZT33_FPKM;ZT36_FPKM;ZT39_FPKM;ZT42_FPKM;ZT45_FPKM
Scara3;1;1;23.3857142857143;15.5142857142857;0.0247119341171559;1.18304;0.675895;1.04479;0.711355;1.16038;1.05818;0.996931;0.840023;1.12737;0.869394;0.691837;0.838785;1.10173;0.693469;0.677695;1.27945
N4bp1;1;1;23.3857142857143;15.4428571428571;0.024607315985292;2.5297;2.63178;1.98507;1.89844;2.60638;2.5742;2.58902;1.92508;3.17544;2.20645;2.50002;2.42555;2.81973;2.72924;2.37731;2.49634
Chtf8;1;1;23.3857142857143;8.62857142857143;0.0245130350811338;12.8206;18.3977;12.1987;12.7569;12.9898;12.8628;12.4615;13.1664;15.3875;14.1104;13.9014;13.6354;15.0046;13.3639;13.1186;10.9134
Slc35a1;1;1;23.3857142857143;14.7;0.024494852335332;8.44439;9.143;11.3774;8.91072;9.54928;8.9015;12.2523;13.5418;10.5312;10.6641;10.4338;10.0225;10.5691;12.2106;14.2767;10.4233
Lcp2;1;1;23.3857142857143;9.10714285714286;0.024413029979223;1.3534;1.10809;1.19295;1.02622;0.758593;0.78492;1.12031;1.25696;1.59299;1.74667;1.81794;1.45725;1.7563;1.75355;1.28748;0.943484
1700030C10Rik;1;1;23.3857142857143;14.5571428571429;0.0243676067864696;0.417231;0.424411;0.439744;0.663064;0.366477;0.502097;0.58908;0.694664;0.361643;0.358718;0.357376;0.211718;0.926778;0.411692;0.307714;1.12856
Ankrd52;1;1;23.3857142857143;11.3071428571429;0.0243675731147181;2.15865;2.75094;1.57836;1.93595;2.26926;2.18461;2.12079;1.99164;4.60503;3.29838;3.24988;3.78078;3.4955;4.42839;3.17437;1.84034
Nr3c2;1;1;23.3857142857143;8.55714285714286;0.0242917780021253;0.879167;0.948515;1.24991;1.51213;1.32013;0.515807;1.41317;1.41042;1.51816;1.45794;1.70513;2.28125;2.12547;0.795658;1.36035;0.544507
Ptprc;1;1;23.3857142857143;14.2714285714286;0.0241871935420126;1.01624;0.928271;0.892507;0.991774;1.04746;0.870672;1.22265;1.3302;1.22588;1.98996;1.8853;1.71718;1.65384;1.64447;1.57153;1.51006
Golph3l;1;1;23.3857142857143;8.36428571428572;0.024042977430402;2.42835;3.45938;2.21207;2.48812;2.79111;2.48484;2.20512;2.73274;3.32304;2.65645;2.52997;2.20895;2.59881;2.11371;2.14354;1.80227
Akap9;1;1;23.3857142857143;9.25;0.0239385950007983;2.63557;2.14655;2.56845;2.60692;3.10385;2.36441;2.55133;2.60209;2.88943;2.3946;2.94281;2.79268;2.66013;2.40041;2.31963;3.68093
Aatk;1;1;23.3857142857143;13.6714285714286;0.0239351604821468;0.891267;0.695782;0.770337;0.693355;0.993447;0.602409;0.8358;0.691968;0.80286;1.02019;0.610708;0.717814;0.665832;1.55063;0.933287;1.19681
Adm;1;1;23.3857142857143;13.0285714285714;0.0238655273000757;1.08898;1.24617;1.10107;0.73876;1.15161;1.30692;0.768048;0.285307;0.981425;0.971251;0.856602;0.897967;1.41265;1.91737;0.839874;1.26359
Rusc1;1;1;23.3857142857143;12.3571428571429;0.0237877455541451;3.42526;6.3405;3.57606;3.90155;3.58264;7.93055;3.4652;3.21638;3.90762;4.32028;3.46029;2.95946;4.0655;4.60988;4.24512;3.78904
Mtrf1;1;1;23.3857142857143;6.5;0.0237571042602937;4.86246;4.91382;4.9193;5.95194;4.86215;4.31225;6.0591;4.48241;4.74047;5.52472;5.52313;4.25744;4.58709;5.38322;5.65044;3.7863
Mr1;1;1;23.3857142857143;13.9357142857143;0.0237389215144918;1.69893;1.56689;1.85606;1.85982;1.13884;1.11203;2.30516;1.91302;1.456;1.84958;1.47152;2.06901;1.94304;1.5559;2.14991;2.00998
Zfp865;1;1;23.3857142857143;13.1214285714286;0.0237153512884522;2.9478;2.48197;2.07592;2.37127;2.27185;2.97932;1.9157;1.90812;2.95991;2.17722;1.90603;2.03398;2.02654;2.46872;2.08814;2.6878
Ahr;1;1;23.3857142857143;12.9571428571429;0.0237116473957889;2.64991;3.31994;3.45928;2.62691;5.56665;2.72971;3.44277;4.56464;4.73241;3.44523;4.51993;5.41308;4.9926;4.03509;5.5851;3.07402
Actg2;1;1;23.3857142857143;12.7642857142857;0.0236719180962116;6.12181;0.0490322;0.0467604;0.174221;0.0421459;0.269773;0.0509835;0.151411;0.125053;1.10344;0.248306;0.0733813;0.750592;0.0715045;0.155183;0.562384
Zfp2;1;1;23.3857142857143;15.6571428571429;0.0235577674915021;1.12952;0.917833;1.21583;1.20329;1.11622;1.22471;1.53399;1.31907;1.26622;0.978879;1.41651;1.01826;1.2008;1.22628;1.47684;0.818048
Depdc5;1;1;23.3857142857143;12.0214285714286;0.0235163512371754;1.22091;1.3628;1.29479;1.5352;1.25405;1.16675;1.36901;1.6088;2.10979;1.58288;1.52731;1.42195;1.77077;1.48039;1.64895;1.43971
Proser1;1;1;23.3857142857143;8.48571428571429;0.0234102852199975;1.70732;1.32809;1.3745;1.3795;1.25557;1.50927;1.14544;1.13012;1.93341;1.29087;1.41394;1.25173;1.52075;1.46249;1.29211;1.2205
Zfp217;1;1;23.3857142857143;12.0214285714286;0.0233756033159678;1.51561;1.62992;1.52135;1.34436;1.45134;1.88254;1.52912;1.60438;1.67758;2.15068;1.82462;1.2878;1.30486;2.12005;1.5763;1.75274
Dennd2a;1;1;23.3857142857143;12.5;0.0233743911329144;0.964695;0.844678;0.632736;0.637469;0.756654;0.808015;0.479374;0.517369;1.15822;0.860972;0.781413;0.687791;0.694507;1.04437;1.00155;0.876641
2410131K14Rik;1;1;23.3857142857143;14.5571428571429;0.0232180195190177;3.76315;3.03226;2.88803;4.0524;4.72012;3.59134;3.51888;4.77829;3.91237;3.54491;2.45695;2.31719;3.53249;3.93377;3.17967;3.73463
Cds2;1;1;23.3857142857143;8.96428571428572;0.0232011836432755;9.6425;10.181;10.1743;12.3006;8.63427;10.7028;11.4734;9.80968;12.1117;10.7874;11.259;10.8002;11.7977;10.345;10.0301;9.64599
Psd3;1;1;23.3857142857143;13.5071428571429;0.0231843477675326;2.46884;1.52456;2.4713;2.41259;2.81161;1.55137;3.44833;3.20763;3.32095;3.80388;3.30721;3.75845;3.58405;3.42691;3.61928;2.1187
Cdk17;1;1;23.3857142857143;8.55714285714286;0.0231799704398396;3.04356;3.18796;3.4595;3.69419;3.67747;2.59996;3.85168;3.66721;3.97063;3.40975;4.10291;4.20882;3.05027;3.43423;3.53797;3.14599
Hectd1;1;1;23.3857142857143;12.3357142857143;0.0231658283042159;8.23979;10.6645;9.36549;9.84999;11.198;10.4576;11.0983;11.5243;13.7704;13.438;11.8637;16.1771;12.5909;12.4128;12.253;9.99517
Mdp1;1;1;23.3857142857143;10.1571428571429;0.0231526963211368;11.4122;11.1125;12.3205;10.9586;10.4403;11.8497;11.3538;12.783;10.2816;11.748;12.439;9.96208;9.55217;10.0475;9.81287;12.667
Itm2a;1;1;23.3857142857143;13.65;0.0230398959536617;1.11284;0.301864;0.468919;0.370227;0.683685;0.446132;0.431992;0.233865;0.610653;0.41019;0.190716;1.49645;0.769231;0.219698;1.43264;0.501281
Coil;1;1;23.3857142857143;10.0142857142857;0.0229920820665528;1.82347;2.1861;1.71551;2.1593;1.9919;1.57268;1.88705;2.26935;2.16871;1.70835;1.87374;1.47054;1.76554;1.45874;1.72849;1.41562
Magi3;1;1;23.3857142857143;15.0357142857143;0.022980296953533;3.12356;3.57154;3.28407;3.24035;2.99618;3.07216;4.65051;4.23128;3.70116;3.4971;4.60435;4.17723;3.93149;3.81433;4.35534;3.19944
Nufip1;1;1;23.3857142857143;10.9;0.0229166573432263;2.80002;2.49921;2.38777;2.62574;2.56226;2.40251;2.44621;2.42668;2.01793;1.87542;2.41306;2.16254;2.39297;1.66004;2.07498;2.55557
Rcsd1;1;1;23.3857142857143;8.7;0.0228668231510284;2.9406;1.91922;1.88158;1.67113;2.00063;1.90544;1.337;1.04945;2.00725;2.06445;2.21054;1.76308;2.29397;2.50038;1.80374;1.97759
Cmtm3;1;1;23.3857142857143;8.96428571428572;0.0228237233091276;4.6914;3.51228;5.65622;3.74523;4.44618;4.12217;4.09246;2.79958;5.30001;4.12277;4.40626;4.59931;5.08688;4.6683;4.07677;4.12444
Phf1;1;1;23.3857142857143;8.29285714285715;0.0227759094220187;6.33606;6.40922;4.91652;5.16211;6.15927;6.18287;3.54338;4.2563;6.0497;5.49877;5.02831;5.15769;5.04012;4.00142;3.46658;6.14657
Cyp2r1;1;1;23.3857142857143;13.65;0.022543237619257;8.39925;7.83673;10.98;8.1935;11.1428;7.9616;12.3775;12.1398;8.30402;9.88631;10.9882;9.94713;9.90457;6.66585;10.5848;7.75204
Gpbp1;1;1;23.3857142857143;13.1;0.0224199990088219;8.24237;7.9134;10.0744;8.40264;8.68363;6.81583;12.9075;10.0792;8.68683;8.75318;10.3588;11.2057;9.24254;9.38978;11.5612;7.66852
Sh3bgr;1;1;23.3857142857143;12.8357142857143;0.0223516015800298;2.7321;0.0487558;0;0;0.0419122;0;0.0506973;0.0501903;0.0829026;0.318534;0;2.22552;0.21324;0.0355492;1.38877;0.0430205
Gpr107;1;1;23.3857142857143;13.05;0.0222614050593267;4.18545;4.59703;4.33501;4.7471;4.30553;4.66575;4.61707;5.00489;5.23766;5.09732;4.46218;5.14369;4.25283;5.14796;4.8528;5.11453
Wbscr16;1;1;23.3857142857143;10.1357142857143;0.0222570277316333;11.9517;13.4465;12.3793;11.3695;12.0665;12.3509;11.2183;12.0311;10.9165;10.6594;10.8994;11.3476;11.2105;11.6573;10.3129;10.7456
Tacc2;1;1;23.3857142857143;8.98571428571429;0.0222162849123367;2.76788;3.72361;2.48556;2.61113;2.6002;3.83238;2.23844;3.29599;3.2933;4.06096;2.34372;4.83545;2.12724;2.65265;2.09547;3.26714
Cbr3;1;1;23.3857142857143;10.2785714285714;0.0221933881213269;2.40964;1.31103;1.08538;1.16121;1.07505;1.16255;1.00691;0.585275;1.20985;0.828587;0.529941;1.06637;1.16444;1.58147;0.902214;1.05328
Cdc26;1;1;23.3857142857143;10.8285714285714;0.022024692646387;35.5009;36.7857;37.9238;32.4569;34.3115;34.1976;34.5973;34.2744;35.8286;32.6133;36.7257;31.72;38.9078;37.1096;39.6976;25.8224
Lcorl;1;1;23.3857142857143;13.65;0.0220219315627649;1.05716;0.372194;0.914869;0.745179;1.13818;0.727347;1.55197;1.33842;1.17105;1.05788;1.57998;1.44482;1.77551;1.31946;1.57263;0.883255
Hspb7;1;1;23.3857142857143;13.1;0.022014927838456;2.25512;0;0;0.0370998;0.0538012;0.0817996;0.0215402;0;0.0353075;0.0896359;0.0173584;3.13912;0.105135;0.0449971;1.55228;0.0736397
Ppp1r12c;1;1;23.3857142857143;15.0357142857143;0.0219310851772583;10.4464;10.9311;9.61368;10.3306;9.77201;13.8449;9.78691;9.69607;10.5606;9.3451;9.54669;9.91765;9.71401;11.0818;9.68113;11.5762
Shq1;1;1;23.3857142857143;11.1642857142857;0.0218943829681395;1.52845;1.72753;1.72495;1.55256;1.89104;1.60141;1.74707;1.27519;1.40273;1.26066;1.18915;1.62871;1.58134;1.31576;1.21552;1.18634
Nek7;1;1;23.3857142857143;10.1357142857143;0.0218741799172481;10.4735;8.03977;11.5834;9.16586;13.117;7.97466;11.5302;11.4137;12.5648;10.8065;14.3157;15.5348;13.6978;11.3269;11.0696;8.15546
Zbtb41;1;1;23.3857142857143;13.65;0.0216017754477342;1.32828;0.787649;1.16469;0.947636;1.42387;0.737702;1.67063;1.52317;1.8534;1.25645;1.59896;1.86387;1.76113;1.7527;1.70561;1.08342
Chek2;1;1;23.3857142857143;7.19285714285714;0.0215588102928392;0.71775;0.704033;1.0495;0.794185;0.496899;0.762705;0.679139;0.675857;0.578601;0.830041;0.394594;0.838981;0.436107;0.511421;0.680435;0.765124
Fbxl8;1;1;23.3857142857143;9.10714285714286;0.0214324065377642;2.85449;2.90363;2.83976;2.73692;2.97437;3.38858;2.07053;1.66594;1.96449;1.82817;3.02771;2.43248;2.4112;2.01935;1.87206;2.82913
Dock5;1;1;23.3857142857143;12.3357142857143;0.0213613591421308;1.29101;1.64802;1.49712;1.59935;1.74313;1.59625;1.71459;1.63397;2.32456;1.77545;1.76456;1.96911;1.93931;1.96482;1.85196;1.39749
Diexf;1;1;23.3857142857143;14.6285714285714;0.021211856565537;1.61036;1.38307;1.13191;1.36135;1.38402;1.32369;1.42242;1.18577;1.67053;1.01943;1.04442;1.1523;1.31017;1.32181;1.31806;1.41206
Tex10;1;1;23.3857142857143;10.2785714285714;0.0210802000172304;1.36805;1.76154;1.42055;1.64624;1.23946;1.21413;2.09361;1.75796;1.74642;1.80739;1.77459;1.93757;1.93249;1.68675;1.69902;1.6808
Appbp2;1;1;23.3857142857143;12.2857142857143;0.0209347380508148;3.08735;5.12145;3.10345;3.27005;3.05708;2.96159;3.92683;3.73415;4.90854;3.87886;3.53276;4.21179;4.28543;4.99979;4.29796;3.63259
Gpx2;1;1;23.3857142857143;7.26428571428572;0.0209345191844302;3.46235;0.1921;0.182622;0.0565711;0.219064;0;0.199493;0;0.0543;0.139768;0.10837;0;0.140259;0.046806;0.0506851;0.112422
Txndc9;1;1;23.3857142857143;10.9;0.0209209326327059;6.91387;8.24105;8.47301;6.99011;7.42228;7.33528;7.4481;7.26195;6.20086;6.71814;7.13241;6.60484;5.89678;6.96083;7.03429;6.4334
Nup155;1;1;23.3857142857143;10.7071428571429;0.0209091475196862;1.82604;2.09391;2.00602;1.69767;1.957;1.79681;1.87639;2.12143;2.13209;1.79116;1.9391;1.97107;1.99164;1.93865;1.96867;2.00906
Creb3l2;1;1;23.3857142857143;7.67142857142858;0.0208653742427556;2.03333;3.47551;1.18832;1.95051;1.75293;1.77323;1.7853;1.62176;3.63736;3.25818;2.34813;3.7042;1.8967;3.17264;2.09088;1.67852
Cdk13;1;1;23.3857142857143;10.7571428571429;0.0207869190617954;2.81829;2.63338;2.6156;2.3383;2.85073;2.25027;2.59802;3.03382;3.26967;2.75802;3.41225;3.36727;3.39382;2.91575;2.39771;2.64279
Cbr2;1;1;23.3857142857143;12.4785714285714;0.0206205132659562;2.00218;0;0;0.119782;0.0579865;0.106214;0;0.0694674;0.0575296;0.0988414;0.114966;0.152402;0.446275;0.0993071;0.376179;0.119031
2210018M11Rik;1;1;23.3857142857143;14.5571428571429;0.0206042161382374;1.04562;0.953129;0.942316;1.11873;1.32162;1.07349;1.10926;1.26518;1.48851;1.16712;0.799635;1.31265;1.1436;1.412;1.1684;1.30742
Pigm;1;1;23.3857142857143;10.0642857142857;0.020599535764781;1.30485;1.02922;1.08591;0.960485;1.29945;1.16149;1.08879;1.0957;1.29448;1.34164;1.22533;1.14187;1.36504;1.38785;0.920055;1.04181
Wdr13;1;1;23.3857142857143;14.5571428571429;0.0204970052815088;5.73128;4.31081;5.73776;5.69461;5.7347;5.58594;6.46616;7.11308;7.83904;7.13602;6.62462;7.26907;6.66014;7.37874;7.64947;5.87234
Arid2;1;1;23.3857142857143;15.5142857142857;0.0204394265864694;1.54138;1.40819;1.56597;1.60197;1.68735;1.31168;1.8771;1.75947;1.98118;1.72418;1.92341;1.83283;1.70872;1.88491;1.82842;1.50447
Glce;1;1;23.3857142857143;12.9571428571429;0.0203636651456281;2.9551;2.30501;3.25484;3.32751;3.17472;2.8374;3.64358;3.40279;3.49664;3.55117;3.61722;3.66278;3.41621;3.5649;4.15122;2.67525
Tm6sf1;1;1;23.3857142857143;10.1357142857143;0.02035124026933;1.39165;0.886028;0.742811;0.762344;1.15953;0.697745;0.589203;1.12831;1.05291;1.23428;1.45809;0.958913;1.59523;1.43938;1.08973;0.876228
Snapc4;1;1;23.3857142857143;12.4285714285714;0.0202879037047866;1.93412;1.65216;1.4666;1.45332;1.31689;2.10235;1.36803;1.05051;1.68295;1.4168;1.34856;1.26452;1.6702;1.54488;1.29079;1.79496
Arhgap31;1;1;23.3857142857143;11.7357142857143;0.020271269859553;0.615133;0.813456;0.548569;0.520604;0.563705;0.541252;0.645699;0.507641;1.1013;0.797496;0.745746;0.442186;0.766906;1.05729;0.763819;0.678266
Uqcrb;1;1;23.3857142857143;14.0785714285714;0.0202703943940254;506.409;472.314;538.682;458.548;512.405;494.332;511.283;524.88;364.76;433.072;477.014;387.564;440.095;455.794;527.649;495.906
Rc3h2;1;1;23.3857142857143;13.65;0.0202511341521649;1.04295;0.69179;0.992375;0.656245;0.946026;0.700907;1.34398;0.971272;1.24593;0.890225;1.43395;1.3825;1.12065;1.15261;1.09287;0.886821
Slc25a12;1;1;23.3857142857143;11.2357142857143;0.0199784603086388;5.48981;5.68166;4.81756;6.15046;5.97972;5.23869;5.71971;6.6509;5.18693;6.21591;5.63728;8.21146;6.00912;6.14181;6.06118;4.6299
Kmt2c;1;1;23.3857142857143;13.2428571428571;0.0199581562424933;0.856407;0.792827;0.893249;0.736086;1.06686;0.939388;0.919172;0.945784;1.17329;1.10033;0.97098;1.07389;1.01611;1.09991;0.864306;0.966075
Fstl1;1;1;23.3857142857143;14.5571428571429;0.0199515229074507;2.92223;1.09923;1.47214;1.50371;1.77653;1.63219;1.42067;1.27232;1.9723;1.88995;1.24729;1.8651;2.2266;1.74018;2.41113;2.07243
Hps3;1;1;23.3857142857143;14.0071428571429;0.0198191929241143;1.15512;1.39624;1.08349;1.1071;1.15429;1.15593;1.43525;1.13578;1.62789;1.34892;1.75142;1.06487;1.17977;1.3895;1.46432;1.12043
Sirt6;1;1;23.3857142857143;7.05;0.0197925922404411;2.71797;1.79663;2.20257;2.31634;1.58849;2.75715;1.05191;1.40927;2.30518;1.45952;1.63918;1.75454;1.67751;1.65417;1.45246;2.6234
Ipo8;1;1;23.3857142857143;9.65714285714286;0.019734003392857;7.05002;7.92426;7.80542;7.1679;6.46683;6.2897;9.18994;8.23587;9.0358;9.58126;9.36472;10.0851;8.35925;9.13899;10.0346;6.68429
Nek3;1;1;23.3857142857143;11.8571428571429;0.0197227570278611;1.08471;0.783986;0.814265;0.649569;0.887787;0.871622;0.846803;0.492802;0.71829;0.672518;0.732711;0.673537;0.808372;0.780802;0.665914;0.773777
Bhlha15;1;1;23.3857142857143;14.6285714285714;0.0197175042346294;0.220648;1.15431;0.107775;0.115319;0.111472;1.14356;0.1003;0.116721;0.65788;0.579067;0.0941873;0.0959678;0.31443;0.709236;0.15209;0.114434
Gemin5;1;1;23.3857142857143;10.35;0.0195360134941249;2.30485;3.25921;2.48814;1.93258;2.30066;2.45007;2.17292;2.45302;2.56581;1.90526;2.06721;2.30841;2.34166;2.08946;2.14912;1.69425
Guca1a;1;1;23.3857142857143;6.5;0.0194770879290261;3.22763;3.28303;3.34694;4.20831;3.21831;3.73848;2.09452;3.17116;2.41887;3.13308;2.35887;2.14187;2.34064;2.53124;2.13335;3.52317
Epm2a;1;1;23.3857142857143;9.03571428571429;0.0193980940000421;0.7444;0.820291;0.959963;1.61718;0.809756;0.395371;1.70385;1.42264;1.28439;1.28529;1.49481;2.12483;1.79658;0.876207;1.29856;0.88653
Tmub1;1;1;23.3857142857143;12.5;0.0193959390079471;6.66875;10.1995;6.98143;7.50027;6.54435;9.43658;7.05352;7.63599;6.30647;6.16416;5.43685;4.74736;5.86964;5.97792;6.02366;8.13839
Nek1;1;1;23.3857142857143;14.4857142857143;0.0192848222280462;1.49918;1.62014;1.43846;1.40417;1.66092;1.34128;1.69121;1.57974;1.51037;1.61637;1.74945;2.14218;1.41996;1.79419;1.84211;1.66084
Trp53i13;1;1;23.3857142857143;10.85;0.01917471560069;2.80525;3.13416;1.7853;2.24573;2.53506;2.35446;1.75138;2.02376;1.59134;1.83316;1.26294;1.61019;1.77275;1.56843;1.85052;2.18908
Apbb1ip;1;1;23.3857142857143;7.05;0.0191652875102742;0.849105;0.818268;0.828305;0.897005;0.808133;0.719359;0.757976;0.9908;0.989887;1.01903;1.0886;0.884398;1.37136;1.02313;0.575107;1.03192
Zfp553;1;1;23.3857142857143;14.5571428571429;0.0190114076059874;2.97438;2.28553;2.69333;1.64051;2.26582;2.91127;2.04168;1.96604;2.28663;1.73113;1.66406;2.03591;2.38897;2.46491;2.03083;2.51981
Agfg1;1;1;23.3857142857143;9.72857142857143;0.019008040430839;1.97094;2.22795;1.72198;1.75393;1.86208;1.5885;2.2235;1.98055;2.49248;2.10778;2.25304;2.58009;2.06531;2.14946;2.09694;1.70466
Nlk;1;1;23.3857142857143;13.05;0.0189201571594629;1.48038;2.06907;2.08277;1.51022;2.04566;1.76768;2.13256;1.70834;1.88519;1.85623;2.2899;1.74054;1.75126;2.11187;2.32266;1.94692
Med14;1;1;23.3857142857143;14.2714285714286;0.018904331436265;1.29305;1.40312;1.37665;1.40957;1.48734;1.39333;1.97942;1.71021;1.64081;1.58919;1.78499;1.69849;1.83937;2.34251;1.98684;1.11673
Apobec3;1;1;23.3857142857143;11.8571428571429;0.0185485893818251;1.04304;0.567515;0.780543;0.66345;0.748409;0.761016;0.539896;0.409489;0.842537;0.56594;0.663657;0.703041;1.09434;1.09311;0.624349;0.899971
Adra1a;1;1;23.3857142857143;9.03571428571429;0.0185478486032924;0.480846;0.583967;0.684876;0.625119;0.637446;0.459943;0.756998;0.630155;0.636428;1.20345;1.12888;1.12928;0.730078;0.879915;0.626587;0.599826
Ppp2r2a;1;1;23.3857142857143;14.2;0.0185302382772657;3.94714;3.97254;3.19644;3.64474;3.66619;3.778;4.32416;3.35814;3.73392;3.83693;4.10778;4.5612;4.04802;4.18092;4.39475;3.86172
Stxbp5;1;1;23.3857142857143;14.5571428571429;0.0185221570569094;0.9664;1.07724;1.07643;0.9616;1.05757;1.06177;1.75081;1.28985;1.19474;1.43938;1.37601;1.18922;1.34547;1.3127;1.5539;1.12787
Mettl25;1;1;23.3857142857143;13.8642857142857;0.0184244416340997;1.00188;0.873535;1.14332;1.04219;0.655095;0.874049;1.63769;1.77943;1.39091;1.20129;1.76346;1.48158;1.10139;1.05811;1.49676;0.775925
Flt4;1;1;23.3857142857143;10.6357142857143;0.0184184480623352;2.59582;3.33788;2.4769;2.01137;2.608;2.64257;1.84304;1.36642;3.50935;3.52936;2.51759;2.05925;3.35422;4.28378;2.55746;2.61086
2810006K23Rik;1;1;23.3857142857143;8.00714285714286;0.0183531248644542;6.39445;7.51164;6.42369;7.09252;6.32738;6.43731;6.69373;6.30634;5.38489;5.78267;5.89889;5.80997;5.65221;5.78095;5.99724;5.82468
Uty;1;1;23.3857142857143;11.3071428571429;0.018331305569492;1.4061;0.741268;1.14438;1.22287;1.63643;0.629755;1.69905;1.40326;1.53664;1.49207;1.83834;1.96079;1.44764;1.27087;1.63399;0.849307
Dgka;1;1;23.3857142857143;11.9285714285714;0.0182773634236129;2.01584;2.80175;2.10383;2.20533;2.13205;2.47531;2.34895;1.79244;1.87316;2.33342;2.37021;2.18757;2.02134;2.34273;2.34359;2.17058
Col3a1;1;1;23.3857142857143;8.29285714285715;0.0182736595309496;8.65241;5.03642;5.10649;4.62701;6.91633;4.60345;4.99918;3.06763;7.47382;6.70508;5.71465;5.78073;9.08669;4.52734;6.48539;6.11219
Lmbr1;1;1;23.3857142857143;8.55714285714286;0.0182174613777209;0.79667;0.666081;0.789757;0.699983;0.773173;0.748795;0.474787;0.555081;0.88336;0.801357;0.75405;0.722664;1.03164;0.74009;0.72833;0.575456
Tbx1;1;1;23.3857142857143;13.9357142857143;0.018202295620852;1.10088;0.0679672;0;0;0.0587163;0.0268078;0.0353232;0;0.0289596;0;0.0286048;0.634793;0.0247288;0;0.241546;0.0602719
Cbx3;1;1;23.3857142857143;8.07857142857143;0.0181861129770877;22.3034;19.4654;28.1291;20.4474;26.3296;19.1726;23.3414;21.5223;21.5405;22.8489;28.1101;23.8321;22.0306;19.503;22.4826;20.6278
Zfp715;1;1;23.3857142857143;13.0285714285714;0.0181460435928211;1.67338;0.791724;1.24263;1.22331;1.32015;1.09888;1.9267;1.27749;1.73807;1.73412;2.00353;1.75746;2.03141;1.84608;1.76282;1.17847
Myl4;1;1;23.3857142857143;10.1357142857143;0.0181416999368795;1.62878;1.49106;1.56879;0.944931;0.844894;1.54949;0.858885;0.253123;0.700236;0.725284;0.984536;1.42578;1.33329;1.57921;0.787211;1.37295
Mybpc2;1;1;23.3857142857143;7.45714285714286;0.0180969131402292;1.63643;0.0154132;0.0740203;0.0554465;0.0401968;0.0122176;0;0.0160339;0;0.0667994;0;5.83564;0.0447811;0.0223537;1.24284;0.013755
Clec7a;1;1;23.3857142857143;11.1642857142857;0.018060517344049;1.4057;1.31991;1.92309;1.83437;1.54748;1.26038;1.87732;2.46724;2.44362;2.51866;3.66254;2.48246;4.11977;2.77718;2.57841;1.61296
Fam178a;1;1;23.3857142857143;13.1;0.0180527728412074;1.42518;1.07359;1.37961;1.38521;1.5572;1.38165;1.74164;1.41369;2.11995;1.71883;1.70762;1.8001;1.8427;1.87861;1.54225;1.38127
Scaf4;1;1;23.3857142857143;11.7857142857143;0.0179032702646137;3.40991;3.21712;2.83697;3.24116;3.24793;3.84304;2.74773;2.43938;3.18191;2.79146;2.52107;2.96193;3.28797;2.71594;2.6687;3.02685
Txndc16;1;1;23.3857142857143;8.62857142857143;0.0178583184763811;0.777984;0.777573;0.812519;0.736555;1.00849;0.649082;0.725663;0.638841;0.676781;1.10329;1.00714;0.826686;0.97082;1.0188;0.916547;0.889506
Frmd6;1;1;23.3857142857143;12.3571428571429;0.0177706709072655;1.03081;0.706902;0.702139;0.392568;0.697313;0.701073;0.798795;0.711675;1.1289;1.06319;0.938689;0.890372;0.889641;1.09292;0.968553;0.736908
Pbdc1;1;1;23.3857142857143;13.05;0.0176763226596043;4.42812;5.08266;4.15608;4.80243;4.42976;4.69698;4.56027;5.63155;4.65108;3.63613;3.87879;3.90805;3.87148;3.56442;4.79287;5.09229
